PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR,PLAYER_NAME,HEIGHT_INCHES,WEIGHT_LBS,IS_UNDRAFTED
1755,Wheeler,Tyson,tyson-wheeler,1610612743,nuggets,0,Denver,Nuggets,DEN,5,G,Rhode Island,USA,1998.0,2.0,47.0,,4.0,0.0,2.0,Career,1998,1998,Tyson Wheeler,70.0,165.0,False
78506,Whitaker,Lucian,lucian-whitaker,1610612738,celtics,0,Boston,Celtics,BOS,5,G,Kentucky,USA,1952.0,,,,0.7,0.3,0.3,Career,1954,1954,Lucian Whitaker,73.0,180.0,True
1629632,White,Coby,coby-white,1610612741,bulls,0,Chicago,Bulls,CHI,0,G,North Carolina,USA,2019.0,1.0,7.0,1.0,20.4,3.7,4.5,Season,2019,2024,Coby White,77.0,195.0,False
201591,White,DJ,dj-white,1610612766,hornets,0,Charlotte,Hornets,CHA,8,F,Indiana,USA,2008.0,1.0,29.0,,5.9,3.2,0.6,Career,2008,2013,DJ White,81.0,250.0,False
1628401,White,Derrick,derrick-white,1610612738,celtics,0,Boston,Celtics,BOS,9,G,Colorado,USA,2017.0,1.0,29.0,1.0,16.4,4.5,4.8,Season,2017,2024,Derrick White,76.0,190.0,False
78507,White,Eric,eric-white,1610612746,clippers,0,LA,Clippers,LAC,12,F,Pepperdine,USA,1987.0,3.0,65.0,,6.1,2.4,0.5,Career,1987,1988,Eric White,80.0,200.0,False
78508,White,Herb,herb-white,1610612737,hawks,0,Atlanta,Hawks,ATL,34,G,Georgia,USA,1970.0,8.0,133.0,,2.4,1.3,1.2,Career,1970,1970,Herb White,74.0,195.0,False
78509,White,Hubie,hubie-white,1610612744,warriors,0,Golden State,Warriors,GSW,23,G,Villanova,USA,1962.0,2.0,14.0,,3.3,1.5,0.8,Career,1962,1963,Hubie White,76.0,205.0,False
1631298,White,Jack,jack-white,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,10,F,Duke,Australia,,,,,1.3,1.4,0.2,Career,2022,2023,Jack White,79.0,225.0,True
1751,White,Jahidi,jahidi-white,1610612764,wizards,0,Washington,Wizards,WAS,55,C-F,Georgetown,USA,1998.0,2.0,43.0,,5.9,5.8,0.2,Career,1998,2004,Jahidi White,81.0,290.0,False
200778,White,James,james-white,1610612752,knicks,0,New York,Knicks,NYK,4,G-F,Cincinnati,USA,2006.0,2.0,31.0,,2.7,1.0,0.5,Career,2006,2012,James White,79.0,215.0,False
78510,White,Jojo,jojo-white,1610612738,celtics,0,Boston,Celtics,BOS,10,G,Kansas,USA,1969.0,1.0,9.0,,17.2,4.0,4.9,Career,1969,1980,Jojo White,75.0,190.0,False
1627855,White,Okaro,okaro-white,1610612764,wizards,0,Washington,Wizards,WAS,15,F,Florida State,USA,,,,,2.7,2.2,0.5,Career,2016,2018,Okaro White,80.0,215.0,True
1839,White,Randy,randy-white,1610612742,mavericks,0,Dallas,Mavericks,DAL,52,F,Louisiana Tech,USA,1989.0,1.0,8.0,,7.4,4.9,0.6,Career,1989,1993,Randy White,80.0,240.0,False
2206,White,Rodney,rodney-white,1610612743,nuggets,0,Denver,Nuggets,DEN,3,F,North Carolina-Charlotte,USA,2001.0,1.0,9.0,,7.1,2.2,1.1,Career,2001,2004,Rodney White,81.0,230.0,False
78512,White,Rory,rory-white,1610612746,clippers,0,LA,Clippers,LAC,22,F,South Alabama,USA,1982.0,4.0,86.0,,7.4,2.3,0.7,Career,1982,1986,Rory White,80.0,210.0,False
203091,White,Royce,royce-white,1610612758,kings,0,Sacramento,Kings,SAC,30,F,Iowa State,USA,2012.0,1.0,16.0,,0.0,0.0,0.0,Career,2012,2013,Royce White,80.0,260.0,False
78513,White,Rudy,rudy-white,1610612745,rockets,0,Houston,Rockets,HOU,10,G,Arizona State,USA,1975.0,3.0,47.0,,3.1,1.0,0.9,Career,1975,1980,Rudy White,74.0,195.0,False
202358,White,Terrico,terrico-white,1610612756,suns,0,Phoenix,Suns,PHX,23,G,Mississippi,USA,2010.0,2.0,36.0,,0.0,0.0,0.0,Career,2010,2010,Terrico White,77.0,213.0,False
78514,White,Tony,tony-white,1610612744,warriors,0,Golden State,Warriors,GSW,4,G,Tennessee,USA,1987.0,2.0,33.0,,5.3,0.6,1.2,Career,1987,1987,Tony White,74.0,170.0,False
78515,White,Willie,willie-white,1610612743,nuggets,0,Denver,Nuggets,DEN,10,G,Tennessee-Chattanooga,USA,1984.0,2.0,42.0,,3.7,1.0,1.0,Career,1984,1985,Willie White,75.0,195.0,False
1628510,White III,Andrew,andrew-white-iii,1610612737,hawks,0,Atlanta,Hawks,ATL,4,F,Syracuse,USA,2017.0,,,,4.6,2.3,0.4,Career,2017,2017,Andrew White III,79.0,210.0,True
1641727,Whitehead,Dariq,dariq-whitehead,1610612751,nets,0,Brooklyn,Nets,BKN,0,G-F,Duke,USA,2023.0,1.0,22.0,1.0,5.7,1.5,0.6,Season,2023,2024,Dariq Whitehead,78.0,220.0,False
1627785,Whitehead,Isaiah,isaiah-whitehead,1610612751,nets,0,Brooklyn,Nets,BKN,12,G,Seton Hall,USA,2016.0,2.0,42.0,,7.2,2.4,2.4,Career,2016,2018,Isaiah Whitehead,76.0,213.0,False
78516,Whitehead,Jerome,jerome-whitehead,1610612744,warriors,0,Golden State,Warriors,GSW,6,C,Marquette,USA,1978.0,2.0,41.0,,6.5,4.8,0.6,Career,1978,1988,Jerome Whitehead,82.0,220.0,False
1126,Whiteside,Donald,donald-whiteside,1610612761,raptors,0,Toronto,Raptors,TOR,20,G,Northern Illinois,USA,,,,,2.0,0.4,1.2,Career,1996,1997,Donald Whiteside,70.0,160.0,True
202355,Whiteside,Hassan,hassan-whiteside,1610612762,jazz,0,Utah,Jazz,UTA,21,C,Marshall,USA,2010.0,2.0,33.0,,12.6,10.8,0.6,Career,2010,2021,Hassan Whiteside,84.0,265.0,False
730,Whitfield,Dwayne,dwayne-whitfield,1610612761,raptors,0,Toronto,Raptors,TOR,23,F,Jackson State,USA,1995.0,2.0,40.0,,5.0,3.1,0.3,Career,1995,1995,Dwayne Whitfield,79.0,240.0,False
1641715,Whitmore,Cam,cam-whitmore,1610612745,rockets,0,Houston,Rockets,HOU,7,F,Villanova,USA,2023.0,1.0,20.0,1.0,9.4,3.0,1.0,Season,2023,2024,Cam Whitmore,79.0,230.0,False
78519,Whitney,Charles,charles-whitney,1610612758,kings,0,Sacramento,Kings,SAC,43,F,North Carolina State,USA,1980.0,1.0,16.0,,5.8,2.1,1.2,Career,1980,1981,Charles Whitney,77.0,235.0,False
43,Whitney,Chris,chris-whitney,1610612764,wizards,0,Washington,Wizards,WAS,12,G,Clemson,USA,1993.0,2.0,47.0,,6.5,1.4,2.8,Career,1993,2003,Chris Whitney,72.0,175.0,False
204222,Whittington,Greg,greg-whittington,1610612743,nuggets,0,Denver,Nuggets,DEN,3,F,Georgetown,USA,,,,,0.0,0.0,0.0,Career,2020,2020,Greg Whittington,80.0,210.0,True
203963,Whittington,Shayne,shayne-whittington,1610612754,pacers,0,Indiana,Pacers,IND,42,F-C,Western Michigan,USA,,,,,2.5,1.5,0.3,Career,2014,2015,Shayne Whittington,83.0,250.0,True
78520,Wicks,Sidney,sidney-wicks,1610612757,blazers,0,Portland,Trail Blazers,POR,21,F,UCLA,USA,1971.0,1.0,2.0,,16.8,8.7,3.2,Career,1971,1980,Sidney Wicks,81.0,225.0,False
78521,Wier,Murray,murray-wier,1610612737,hawks,0,Atlanta,Hawks,ATL,17,G,Iowa,USA,1948.0,,,,7.7,0.0,1.9,Career,1949,1949,Murray Wier,69.0,155.0,True
78522,Wiesenhahn,Bob,bob-wiesenhahn,1610612758,kings,0,Sacramento,Kings,SAC,71,F,Cincinnati,USA,1961.0,2.0,11.0,,2.0,1.9,0.4,Career,1961,1961,Bob Wiesenhahn,76.0,215.0,False
1630580,Wieskamp,Joe,joe-wieskamp,1610612742,mavericks,0,Dallas,Mavericks,DAL,11,G-F,Iowa,USA,2021.0,2.0,41.0,,1.8,0.5,0.3,Career,2021,2022,Joe Wieskamp,78.0,205.0,False
1630598,Wiggins,Aaron,aaron-wiggins,1610612760,thunder,0,Oklahoma City,Thunder,OKC,21,G,Maryland,USA,2021.0,2.0,55.0,1.0,12.0,3.9,1.8,Season,2021,2024,Aaron Wiggins,77.0,190.0,False
203952,Wiggins,Andrew,andrew-wiggins,1610612748,heat,0,Miami,Heat,MIA,22,F,Kansas,Canada,2014.0,1.0,1.0,1.0,18.0,4.5,2.6,Season,2014,2024,Andrew Wiggins,79.0,197.0,False
78523,Wiggins,Mitchell,mitchell-wiggins,1610612745,rockets,0,Houston,Rockets,HOU,23,G,Florida State,USA,1983.0,1.0,23.0,,10.0,3.2,1.6,Career,1983,1991,Mitchell Wiggins,76.0,185.0,False
1629623,Wigginton,Lindell,lindell-wigginton,1610612749,bucks,0,Milwaukee,Bucks,MIL,28,G,Iowa State,Canada,2019.0,,,,4.7,1.1,1.3,Career,2021,2023,Lindell Wigginton,73.0,189.0,True
78524,Wilburn,Ken,ken-wilburn,1610612741,bulls,0,Chicago,Bulls,CHI,9,F,Central State,USA,1966.0,4.0,39.0,,2.6,1.9,0.4,Career,1967,1968,Ken Wilburn,78.0,195.0,False
203912,Wilcox,C.J.,cj-wilcox,1610612746,clippers,0,LA,Clippers,LAC,23,G,Washington,USA,2014.0,1.0,28.0,,2.0,0.5,0.5,Career,2014,2017,C.J. Wilcox,77.0,195.0,False
2404,Wilcox,Chris,chris-wilcox,1610612746,clippers,0,LA,Clippers,LAC,44,F-C,Maryland,USA,2002.0,1.0,8.0,,8.2,4.9,0.7,Career,2002,2012,Chris Wilcox,82.0,235.0,False
78525,Wilcutt,D.C.,dc-wilcutt,1610610034,,1,St. Louis,Bombers,BOM,,G,St. Louis,USA,1948.0,,,,2.2,0.0,1.4,Career,1948,1949,D.C. Wilcutt,74.0,165.0,True
78526,Wiley,Gene,gene-wiley,1610612747,lakers,0,Los Angeles,Lakers,LAL,12,C,Wichita State,USA,1962.0,2.0,15.0,,4.2,7.3,0.8,Career,1962,1965,Gene Wiley,82.0,210.0,False
1628451,Wiley,Jacob,jacob-wiley,1610612751,nets,0,Brooklyn,Nets,BKN,21,F,Eastern Washington,USA,,,,,0.8,2.2,0.4,Career,2017,2017,Jacob Wiley,80.0,223.0,True
78527,Wiley,Michael,michael-wiley,1610612746,clippers,0,LA,Clippers,LAC,21,F,Long Beach State,USA,1980.0,2.0,39.0,,7.4,2.6,0.7,Career,1980,1981,Michael Wiley,81.0,200.0,False
78528,Wiley,Morlon,morlon-wiley,1610612742,mavericks,0,Dallas,Mavericks,DAL,11,G,Long Beach State,USA,1988.0,2.0,46.0,,3.7,1.2,2.4,Career,1988,1994,Morlon Wiley,76.0,185.0,False
78529,Wilfong,Win,win-wilfong,1610612758,kings,0,Sacramento,Kings,SAC,41,G,Memphis,USA,1957.0,1.0,4.0,,6.8,3.4,2.1,Career,1957,1960,Win Wilfong,74.0,185.0,False
78530,Wilkens,Lenny,lenny-wilkens,1610612737,hawks,0,Atlanta,Hawks,ATL,19,G,Providence,USA,1960.0,1.0,6.0,,16.5,4.7,6.7,Career,1960,1974,Lenny Wilkens,73.0,180.0,False
78531,Wilkerson,Bob,bob-wilkerson,1610612743,nuggets,0,Denver,Nuggets,DEN,33,G,Indiana,USA,1976.0,1.0,11.0,,10.1,4.2,3.4,Career,1976,1982,Bob Wilkerson,78.0,195.0,False
78532,Wilkes,Jamaal,jamaal-wilkes,1610612747,lakers,0,Los Angeles,Lakers,LAL,52,F,UCLA,USA,1974.0,1.0,11.0,,17.7,6.2,2.5,Career,1974,1985,Jamaal Wilkes,78.0,190.0,False
78533,Wilkes,James,james-wilkes,1610612741,bulls,0,Chicago,Bulls,CHI,34,F,UCLA,USA,1980.0,3.0,50.0,,4.8,2.4,0.9,Career,1980,1982,James Wilkes,79.0,195.0,False
2863,Wilkins,Damien,damien-wilkins,1610612760,thunder,0,Oklahoma City,Thunder,OKC,8,G-F,Georgia,USA,,,,,6.2,2.3,1.4,Career,2004,2017,Damien Wilkins,78.0,225.0,True
1122,Wilkins,Dominique,dominique-wilkins,1610612737,hawks,0,Atlanta,Hawks,ATL,21,F,Georgia,USA,1982.0,1.0,3.0,,24.8,6.7,2.5,Career,1982,1998,Dominique Wilkins,80.0,230.0,False
78534,Wilkins,Eddielee,eddielee-wilkins,1610612752,knicks,0,New York,Knicks,NYK,55,C,Gardner-Webb,USA,1984.0,6.0,133.0,,4.8,3.1,0.2,Career,1984,1992,Eddielee Wilkins,82.0,220.0,False
786,Wilkins,Gerald,gerald-wilkins,1610612752,knicks,0,New York,Knicks,NYK,21,G-F,Tennessee-Chattanooga,USA,1985.0,2.0,47.0,,13.0,2.9,3.0,Career,1985,1998,Gerald Wilkins,78.0,225.0,False
78537,Wilkins,Jeff,jeff-wilkins,1610612762,jazz,0,Utah,Jazz,UTA,45,C,Illinois State,USA,1977.0,2.0,37.0,,7.9,5.7,1.0,Career,1980,1985,Jeff Wilkins,82.0,230.0,False
78538,Wilkinson,Dale,dale-wilkinson,1610612746,clippers,0,LA,Clippers,LAC,38,F,Idaho State,USA,1982.0,10.0,221.0,,1.2,0.3,0.2,Career,1984,1984,Dale Wilkinson,82.0,220.0,False
2366,Wilks,Mike,mike-wilks,1610612760,thunder,0,Oklahoma City,Thunder,OKC,29,G,Rice,USA,,,,,2.5,1.0,1.2,Career,2002,2009,Mike Wilks,70.0,180.0,True
1425,Williams,Aaron,aaron-williams,1610612751,nets,0,Brooklyn,Nets,BKN,34,C-F,Xavier,USA,,,,,5.8,3.9,0.7,Career,1993,2007,Aaron Williams,81.0,235.0,True
1626210,Williams,Alan,alan-williams,1610612756,suns,0,Phoenix,Suns,PHX,15,F-C,Cal-Santa Barbara,USA,,,,,6.2,5.5,0.6,Career,2015,2018,Alan Williams,80.0,265.0,True
1631214,Williams,Alondes,alondes-williams,1610612765,pistons,0,Detroit,Pistons,DET,15,G,Wake Forest,USA,,,,,5.0,0.0,1.0,Season,2022,2024,Alondes Williams,76.0,210.0,True
1541,Williams,Alvin,alvin-williams,1610612761,raptors,0,Toronto,Raptors,TOR,20,G,Villanova,USA,1997.0,2.0,47.0,,9.0,2.5,4.1,Career,1997,2006,Alvin Williams,77.0,195.0,False
78539,Williams,Arthur,arthur-williams,1610612738,celtics,0,Boston,Celtics,BOS,7,G,California State-Poly Pomona,USA,,,,,5.3,3.1,4.4,Career,1967,1973,Arthur Williams,73.0,180.0,True
78540,Williams,Bernie,bernie-williams,1610612745,rockets,0,Houston,Rockets,HOU,35,G,La Salle,USA,1969.0,2.0,21.0,,7.0,1.9,2.2,Career,1969,1970,Bernie Williams,75.0,175.0,False
78564,Williams,Bob,bob-williams,1610612747,lakers,0,Los Angeles,Lakers,LAL,33,F,Florida A&M,USA,,,,,2.9,2.5,0.3,Career,1955,1956,Bob Williams,78.0,230.0,True
1585,Williams,Brandon,brandon-williams,1610612744,warriors,0,Golden State,Warriors,GSW,17,F,Davidson,USA,,,,,2.3,1.0,0.2,Career,1997,2002,Brandon Williams,78.0,215.0,True
1630314,Williams,Brandon,brandon-williams,1610612742,mavericks,0,Dallas,Mavericks,DAL,10,G,Arizona,USA,,,,1.0,8.3,1.8,2.3,Season,2021,2024,Brandon Williams,73.0,190.0,True
433,Williams,Buck,buck-williams,1610612751,nets,0,Brooklyn,Nets,BKN,52,F,Maryland,USA,1981.0,1.0,3.0,,12.8,10.0,1.3,Career,1981,1997,Buck Williams,80.0,225.0,False
203710,Williams,C.J.,cj-williams,1610612746,clippers,0,LA,Clippers,LAC,12,G,North Carolina State,USA,2012.0,0.0,0.0,,4.7,1.2,1.0,Career,2017,2018,C.J. Williams,77.0,226.0,False
78547,Williams,Chuck,chuck-williams,1610612746,clippers,0,LA,Clippers,LAC,11,G,Colorado,USA,1968.0,6.0,76.0,,5.5,1.7,3.3,Career,1976,1977,Chuck Williams,74.0,175.0,False
78541,Williams,Chuckie,chuckie-williams,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,15,G,Kansas State,USA,1976.0,1.0,15.0,,1.7,0.2,0.3,Career,1976,1976,Chuckie Williams,75.0,180.0,False
78543,Williams,Cliff,cliff-williams,1610612765,pistons,0,Detroit,Pistons,DET,12,G,Bowling Green,USA,,,,,1.3,1.0,0.7,Career,1968,1968,Cliff Williams,75.0,180.0,True
1642262,Williams,Cody,cody-williams,1610612762,jazz,0,Utah,Jazz,UTA,5,F,Colorado,USA,2024.0,1.0,10.0,1.0,4.6,2.3,1.2,Season,2024,2024,Cody Williams,79.0,190.0,False
101258,Williams,Corey,corey-williams,1610612741,bulls,0,Chicago,Bulls,CHI,12,G,Oklahoma State,USA,1992.0,2.0,33.0,,2.4,0.9,0.7,Career,1992,1993,Corey Williams,75.0,190.0,False
101114,Williams,Deron,deron-williams,1610612762,jazz,0,Utah,Jazz,UTA,31,G,Illinois,USA,2005.0,1.0,3.0,,16.3,3.1,8.1,Career,2005,2016,Deron Williams,75.0,200.0,False
202682,Williams,Derrick,derrick-williams,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,3,F,Arizona,USA,2011.0,1.0,2.0,,8.9,4.0,0.7,Career,2011,2017,Derrick Williams,80.0,240.0,False
78545,Williams,Don,don-williams,1610612762,jazz,0,Utah,Jazz,UTA,20,G,Notre Dame,USA,1978.0,5.0,96.0,,6.6,1.4,2.4,Career,1979,1979,Don Williams,74.0,180.0,False
1631495,Williams,Donovan,donovan-williams,1610612744,warriors,0,Golden State,Warriors,GSW,8,G,UNLV,USA,,,,,2.0,1.0,0.0,Career,2022,2022,Donovan Williams,78.0,190.0,True
78546,Williams,Earl,earl-williams,1610612756,suns,0,Phoenix,Suns,PHX,52,C,Winston-Salem State,USA,1974.0,3.0,49.0,,4.5,5.6,0.9,Career,1974,1978,Earl Williams,79.0,230.0,False
202343,Williams,Elliot,elliot-williams,1610612755,sixers,0,Philadelphia,76ers,PHI,25,G,Memphis,USA,2010.0,1.0,22.0,,4.9,1.5,0.9,Career,2010,2015,Elliot Williams,77.0,180.0,False
677,Williams,Eric,eric-williams,1610612738,celtics,0,Boston,Celtics,BOS,,F,Providence,USA,1995.0,1.0,14.0,,8.6,3.3,1.4,Career,1995,2006,Eric Williams,80.0,220.0,False
2421,Williams,Frank,frank-williams,1610612752,knicks,0,New York,Knicks,NYK,30,G,Illinois,USA,2002.0,1.0,25.0,,2.9,0.9,1.9,Career,2002,2004,Frank Williams,75.0,212.0,False
78548,Williams,Freeman,freeman-williams,1610612746,clippers,0,LA,Clippers,LAC,20,G,Portland State,USA,1978.0,1.0,8.0,,14.7,1.6,1.6,Career,1978,1985,Freeman Williams,76.0,190.0,False
1629684,Williams,Grant,grant-williams,1610612766,hornets,0,Charlotte,Hornets,CHA,2,F,Tennessee,USA,2019.0,1.0,22.0,1.0,10.4,5.1,2.3,Season,2019,2024,Grant Williams,78.0,236.0,False
78549,Williams,Gus,gus-williams,1610612760,thunder,0,Oklahoma City,Thunder,OKC,1,G,Southern California,USA,1975.0,2.0,20.0,,17.1,2.7,5.6,Career,1975,1986,Gus Williams,74.0,175.0,False
78550,Williams,Guy,guy-williams,1610612764,wizards,0,Washington,Wizards,WAS,34,F,Washington State,USA,1983.0,2.0,34.0,,2.6,1.3,0.3,Career,1984,1985,Guy Williams,81.0,200.0,False
1006,Williams,Herb,herb-williams,1610612754,pacers,0,Indiana,Pacers,IND,32,C,Ohio State,USA,1981.0,1.0,14.0,,10.8,5.9,1.7,Career,1981,1998,Herb Williams,83.0,260.0,False
73,Williams,Hot Rod,hot-rod-williams,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,18,C,Tulane,USA,1985.0,2.0,45.0,,11.0,6.8,1.8,Career,1986,1998,Hot Rod Williams,83.0,245.0,False
1631114,Williams,Jalen,jalen-williams,1610612760,thunder,0,Oklahoma City,Thunder,OKC,8,G-F,Santa Clara,USA,2022.0,1.0,12.0,1.0,21.6,5.3,5.1,Season,2022,2024,Jalen Williams,77.0,211.0,False
1715,Williams,Jason,jason-williams,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,44,G,Florida,USA,1998.0,1.0,7.0,,10.5,2.3,5.9,Career,1998,2010,Jason Williams,73.0,180.0,False
101214,Williams,Jawad,jawad-williams,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,31,F,North Carolina,USA,,,,,3.8,1.5,0.6,Career,2008,2010,Jawad Williams,81.0,218.0,True
2398,Williams,Jay,jay-williams,1610612741,bulls,0,Chicago,Bulls,CHI,22,G,Duke,USA,2002.0,1.0,2.0,,9.5,2.6,4.7,Career,2002,2002,Jay Williams,74.0,195.0,False
1631119,Williams,Jaylin,jaylin-williams,1610612760,thunder,0,Oklahoma City,Thunder,OKC,6,F,Arkansas,USA,2022.0,2.0,34.0,1.0,5.9,5.6,2.6,Season,2022,2024,Jaylin Williams,81.0,240.0,False
420,Williams,Jayson,jayson-williams,1610612751,nets,0,Brooklyn,Nets,BKN,55,C-F,St. John's (NY),USA,1990.0,1.0,21.0,,7.3,7.5,0.6,Career,1990,1998,Jayson Williams,82.0,245.0,False
966,Williams,Jerome,jerome-williams,1610612765,pistons,0,Detroit,Pistons,DET,31,F-C,Georgetown,USA,1996.0,1.0,26.0,,6.6,6.4,0.8,Career,1996,2004,Jerome Williams,81.0,206.0,False
78554,Williams,John,john-williams,1610612764,wizards,0,Washington,Wizards,WAS,24,F,Louisiana State,USA,1986.0,1.0,12.0,,10.1,5.1,2.9,Career,1986,1994,John Williams,80.0,235.0,False
1629140,Williams,Johnathan,johnathan-williams,1610612747,lakers,0,Los Angeles,Lakers,LAL,19,F,Gonzaga,USA,,,,,5.2,4.2,0.5,Career,2018,2019,Johnathan Williams,81.0,228.0,True
202716,Williams,Jordan,jordan-williams,1610612751,nets,0,Brooklyn,Nets,BKN,20,C,Maryland,USA,2011.0,2.0,36.0,,4.6,3.6,0.3,Career,2011,2011,Jordan Williams,82.0,260.0,False
200818,Williams,Justin,justin-williams,1610612758,kings,0,Sacramento,Kings,SAC,30,F,Wyoming,USA,,,,,3.4,3.3,0.0,Career,2006,2007,Justin Williams,82.0,230.0,True
78555,Williams,Kenny,kenny-williams,1610612754,pacers,0,Indiana,Pacers,IND,44,F,Elizabeth City State,USA,1990.0,2.0,46.0,,4.8,2.7,0.6,Career,1990,1993,Kenny Williams,81.0,205.0,False
1629026,Williams,Kenrich,kenrich-williams,1610612760,thunder,0,Oklahoma City,Thunder,OKC,34,G-F,TCU,USA,,,,1.0,6.3,3.5,1.4,Season,2018,2024,Kenrich Williams,78.0,210.0,True
78556,Williams,Kevin,kevin-williams,1610612760,thunder,0,Oklahoma City,Thunder,OKC,42,G,St. John's (NY),USA,1983.0,2.0,46.0,,4.9,1.4,1.2,Career,1983,1988,Kevin Williams,74.0,175.0,False
31,Williams,Lorenzo,lorenzo-williams,1610612742,mavericks,0,Dallas,Mavericks,DAL,43,C-F,Stetson,USA,,,,,3.0,6.3,1.0,Career,1992,1999,Lorenzo Williams,81.0,230.0,True
101150,Williams,Lou,lou-williams,1610612737,hawks,0,Atlanta,Hawks,ATL,6,G,South Gwinnett HS (GA),USA,2005.0,2.0,45.0,,13.9,2.2,3.4,Career,2005,2021,Lou Williams,74.0,175.0,False
1642013,Williams,Malik,malik-williams,1610612761,raptors,0,Toronto,Raptors,TOR,,C,Louisville,USA,,,,,2.7,5.4,0.3,Career,2023,2023,Malik Williams,83.0,250.0,True
200766,Williams,Marcus,marcus-williams,1610612751,nets,0,Brooklyn,Nets,BKN,5,G,Connecticut,USA,2006.0,1.0,22.0,,5.6,1.8,2.8,Career,2006,2009,Marcus Williams,75.0,205.0,False
201173,Williams,Marcus,marcus-williams,1610612746,clippers,0,LA,Clippers,LAC,2,G,Arizona,USA,2007.0,2.0,33.0,,1.1,0.9,0.2,Career,2007,2008,Marcus Williams,79.0,207.0,False
1631109,Williams,Mark,mark-williams,1610612766,hornets,0,Charlotte,Hornets,CHA,5,C,Duke,USA,2022.0,1.0,15.0,1.0,15.3,10.2,2.5,Season,2022,2024,Mark Williams,84.0,240.0,False
101107,Williams,Marvin,marvin-williams,1610612737,hawks,0,Atlanta,Hawks,ATL,20,F,North Carolina,USA,2005.0,1.0,2.0,,10.2,5.2,1.3,Career,2005,2019,Marvin Williams,80.0,237.0,False
52,Williams,Micheal,micheal-williams,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,4,G,Baylor,USA,1988.0,2.0,48.0,,11.0,2.5,5.8,Career,1988,1998,Micheal Williams,74.0,175.0,False
78558,Williams,Mike,mike-williams,1610612758,kings,0,Sacramento,Kings,SAC,35,G,Bradley,USA,1986.0,3.0,51.0,,0.7,1.1,0.1,Career,1989,1989,Mike Williams,80.0,255.0,False
78560,Williams,Milt,milt-williams,1610612760,thunder,0,Oklahoma City,Thunder,OKC,12,G,Lincoln (MO),USA,1968.0,17.0,202.0,,3.5,0.8,1.8,Career,1970,1973,Milt Williams,74.0,182.0,False
2590,Williams,Mo,mo-williams,1610612749,bucks,0,Milwaukee,Bucks,MIL,52,G,Alabama,USA,2003.0,2.0,47.0,,13.2,2.8,4.9,Career,2003,2015,Mo Williams,73.0,198.0,False
42,Williams,Monty,monty-williams,1610612753,magic,0,Orlando,Magic,ORL,5,F,Notre Dame,USA,1994.0,1.0,24.0,,6.3,2.8,1.2,Career,1994,2002,Monty Williams,80.0,225.0,False
78561,Williams,Nate,nate-williams,1610612758,kings,0,Sacramento,Kings,SAC,33,G,Utah State,USA,1976.0,5.0,69.0,,12.0,3.8,1.5,Career,1971,1978,Nate Williams,76.0,215.0,False
1631466,Williams,Nate,nate-williams,1610612745,rockets,0,Houston,Rockets,HOU,19,G,Buffalo,USA,,,,1.0,3.3,0.7,0.5,Season,2022,2024,Nate Williams,77.0,205.0,True
1630172,Williams,Patrick,patrick-williams,1610612741,bulls,0,Chicago,Bulls,CHI,44,F,Florida State,USA,2020.0,1.0,4.0,1.0,9.0,3.8,2.0,Season,2020,2024,Patrick Williams,79.0,215.0,False
78566,Williams,Pete,pete-williams,1610612743,nuggets,0,Denver,Nuggets,DEN,31,F,Arizona,USA,1985.0,4.0,89.0,,2.6,2.5,0.3,Career,1985,1986,Pete Williams,79.0,190.0,False
78571,Williams,Ray,ray-williams,1610612752,knicks,0,New York,Knicks,NYK,13,G,Minnesota,USA,1977.0,1.0,10.0,,15.5,3.6,5.8,Career,1977,1986,Ray Williams,75.0,188.0,False
199,Williams,Reggie,reggie-williams,1610612743,nuggets,0,Denver,Nuggets,DEN,34,F-G,Georgetown,USA,1987.0,1.0,4.0,,12.5,4.0,2.5,Career,1987,1996,Reggie Williams,79.0,195.0,False
202130,Williams,Reggie,reggie-williams,1610612744,warriors,0,Golden State,Warriors,GSW,55,F,Virginia Military Institute,USA,,,,,7.8,2.4,1.5,Career,2009,2016,Reggie Williams,78.0,205.0,True
78563,Williams,Rickey,rickey-williams,1610612762,jazz,0,Utah,Jazz,UTA,25,G,Long Beach State,USA,1978.0,10.0,190.0,,3.3,0.9,0.8,Career,1982,1982,Rickey Williams,73.0,175.0,False
78565,Williams,Rob,rob-williams,1610612743,nuggets,0,Denver,Nuggets,DEN,21,G,Houston,USA,1982.0,1.0,19.0,,8.6,2.2,5.4,Career,1982,1983,Rob Williams,74.0,175.0,False
